"","8023","8001","8021","8027","8035","8037","8065","8067","8081","8097","8105","8017","8011","8025","8033","8111","8057","8069","8075","8083","8113","8119","8125","8013","8039","8071","8073","8019","8107","8117","8003","8029","8043","8101","8085","8087","8093","8109","8077","8099","8053","8041","8121","8049","8005","8089","8095","8007","8031","8061","8055","8009","8015","8047","8063","8045","8051","8059","8079","8091","8103","8115","8123","8014","sim_county"
"8023",0,25.8303152220995,1.47133002086067,25.099171974044,57.0891046341892,67.366253072728,16.2423589082625,45.6713773373622,11.4090715680535,89.6198534598641,5.73588025788315,7.85850585227701,8.0155829632031,7.5599723212429,3.28480781141374,29.2606176204874,11.2350692708545,36.9591683905395,8.3115248274453,16.0340336394728,69.3610674116131,28.3845367700036,8.59889839365098,58.5505486425328,51.0580187756179,6.68470755770353,5.43943338190335,38.5774695755261,64.9505199667188,81.220557047987,7.39521183078676,17.6162234728744,9.49443333522235,7.93136404217493,16.9161744514809,10.7439037285161,28.3678563461328,6.92777792455616,18.4235243924775,6.34450034559765,39.6479583860515,25.870289308037,5.73314633166048,32.7257592371428,35.4379686705296,5.83765908636544,6.96406838708606,30.0322391680154,40.5682742258909,7.32989447429036,4.83031382860884,7.59375691523138,37.3978937707771,36.0065316478026,6.0280023478625,39.827910728128,37.5210182966118,42.7207967999978,31.0192645047744,57.4348221971605,17.2452876925439,7.56287843001122,25.9966244041839,47.3032895882199,"8023"
"8001",25.8303152220995,0,25.6807823990788,8.79787524903624,32.2106639922328,43.299385590088,12.5060325487356,22.2654447735663,15.3222239883013,65.8773668609855,20.4948375254303,29.1809132359192,31.9764093379045,31.492052715883,23.864423665527,10.274468615906,15.5747836412257,12.2718390553042,19.0136658346735,11.131818500569,45.7990230064646,7.67049942883676,19.0873251216945,33.9750818351639,27.1151172514719,19.6850092792233,21.8560021592043,15.7684192044201,41.2542662749446,57.470535499625,18.8372591808773,10.1762606715117,16.9129496427995,18.5944011944914,10.3920528640202,16.3175202449306,8.17315589871535,19.4367562986958,8.32973464721135,28.6838778397844,17.6349945880901,2.98420747581879,23.7997409292798,11.1379922518523,9.7645838652382,29.2937744375309,21.7276368209833,9.81552672014016,15.3431726380509,30.8342162182319,21.4395935914753,31.4537190979133,15.1003087591513,13.4040559821268,22.1969145607587,16.3921786784659,15.3724826066383,17.339687045324,10.7430376364127,34.1781009131965,10.3551919425753,29.027826425979,2.98086527581985,23.3313123566675,"8001"
"8021",1.47133002086067,25.6807823990788,0,25.1996437209764,56.9165044970707,67.3631448567112,16.1925535964489,45.6894699315953,11.0937613906153,89.7132564045041,5.61392961225788,6.875946417189,7.84041968592881,7.25988632428966,2.46395732154556,29.3306708438939,11.0904772143824,36.9070227271991,8.03308998316798,16.0006388990447,69.440976574878,28.2557436057437,8.31163696055821,58.5481326857905,50.9414078131659,6.56806817687419,4.86559088401297,38.519139506683,65.0035400997409,81.284701689997,7.43647265838062,17.6471746507564,9.31377934843817,7.75026347532515,16.8968308999714,10.446687155511,28.2783493861479,7.00137378226097,18.3196395194237,5.78404851977788,39.7049261255472,25.7178857334157,4.76008286383663,32.6379987751688,35.334184316323,5.57011541336381,6.32990118486714,30.0774857936601,40.5718034276221,6.89757049190281,4.86166613361071,7.22294494843654,37.4362552724773,35.9000675029984,5.42311889458175,39.7971601128907,37.5633071972181,42.6382222029041,31.0577717300448,57.4959583471099,17.0245611156309,6.81655738742311,25.8251662811172,47.1959349620352,"8021"
"8027",25.099171974044,8.79787524903624,25.1996437209764,0,32.9825828136181,42.4136980307516,9.91756683522447,20.7187695711043,15.0074147336174,64.5547298971042,19.6232106383106,29.8572500778369,32.1206890724545,31.6652147269592,23.5517417244012,4.78103130229546,14.3680186467451,13.1607220298112,19.0807762373655,9.62780498091235,44.3012511292399,5.71225055265655,19.1860398954866,33.7513437239678,26.5667296782537,19.232648768138,21.8271348749327,13.9159507813948,39.8979679597758,56.1542024482552,17.8033614768517,8.50224257265293,16.7059696813332,19.161830150461,8.91719285218574,16.5269592529371,4.93569578838877,18.3521219002813,8.76462309420874,29.0483482712689,14.6084841898907,10.6637176100341,24.1752058331748,8.62498674512437,13.6377563927666,29.4536454022286,22.0989208430189,5.19784757999284,17.5313154396764,31.0310605443763,20.778564513553,31.6227713894206,12.4095408333263,11.8121924128361,22.3885898742165,15.26394774245,12.5187677085494,19.1547157332636,6.10148077232886,32.3670707471262,9.58216859926398,29.6462713850059,7.43681709219771,23.786283170409,"8027"
"8035",57.0891046341892,32.2106639922328,56.9165044970707,32.9825828136181,0,13.5856130023307,41.4976553940281,13.8876913798401,45.9718886209294,36.0058158637448,51.4535318657631,60.270457905737,63.4744410133164,62.9502547568871,55.0376704929918,29.1189620145824,45.9928307834336,20.8234243330969,50.100519668867,41.2404950556415,17.9556959394063,28.8655908739342,50.1070465706522,7.59809277543066,7.59955303427004,50.8023401674238,52.9951001780792,19.331004354517,13.7593032738625,27.6450592444176,49.7676028996497,39.9858245651577,47.9953677521925,50.1875103536743,40.4396060978742,47.2183523422887,29.0188657674145,50.3382816218867,38.9838487045016,60.0444082892893,19.8082523606427,33.2218986429477,54.8918420831202,24.8824501656563,23.1518097229134,60.7652153233702,52.7834221092994,28.0782918201163,19.2954294347586,62.214267258059,52.5968330189044,62.8832458858815,21.2555805133234,21.5255405249761,53.3411476830929,18.2163789439547,21.2781322552804,15.6635300621184,27.1631715986905,11.3381320623288,40.0312477169605,60.2352719671009,31.4999449564256,13.3180923673305,"8035"
"8037",67.366253072728,43.299385590088,67.3631448567112,42.4136980307516,13.5856130023307,0,51.6284342539789,21.735432125529,56.5682463864407,23.0788475229073,61.8002071678188,71.2291330045633,74.0201562986355,73.5460203985296,65.5550877175478,38.393324772242,56.3579823546992,31.1519517387925,60.6039724269569,51.4432990915776,5.22741917211007,39.2682983798778,60.5906529632434,9.80324720795421,17.1244295033377,61.2035002769381,63.5730338278167,28.9171345014921,3.9519631923912,14.6915912016742,60.0073931000961,50.0224775025825,58.4618195011524,60.7782298653398,50.6030391269536,57.8198990230147,39.1610866682474,60.5441992568164,49.4733790650201,70.7191658244978,28.0100191292027,44.4339857281589,65.6758231209223,34.9138382908379,34.2501412637006,71.3221188462231,63.4765517123316,37.4106499709664,29.3811430756016,72.8742513558107,62.9148091264145,73.4969304650637,30.0360322875114,31.6477276711242,63.9509979407555,27.6730665701298,29.9541806220507,26.5419142166464,36.4748966853743,10.7835704111063,50.5762784263263,71.0831030196185,42.43659967433,22.5788898635133,"8037"
"8065",16.2423589082625,12.5060325487356,16.1925535964489,9.91756683522447,41.4976553940281,51.6284342539789,0,30.0753985943945,7.06398312206718,73.9009105448394,10.6790750904628,21.184262307156,23.6153030092989,23.0458767479634,14.6725035630631,13.4773500835079,5.50924475787357,21.9236317788467,11.5582291600382,4.59311434187689,53.7035921914773,13.0573024287935,11.7775993722043,43.0035845764007,35.4081288945182,11.048072854367,13.2827063012653,22.8458416697099,49.2775135538221,65.4042691188106,9.09893807114286,6.10507309419073,8.94925604931517,11.4457377675561,5.05337412775632,9.36988875171559,12.7430911870586,9.55273929350802,6.74151176272757,20.6398283964732,23.8635892568885,13.2591200039688,15.7459663451773,16.8488724751862,21.00125165367,20.9815542731332,14.1773213001746,14.6207803217521,25.9160436691298,22.5030624676726,12.3960583201992,22.9811251274817,21.8560535488553,20.3006406814707,14.1921476024601,24.4475604314626,21.8835258364081,27.6252314211451,15.3174941340487,41.6454362298029,5.11462152245655,21.2037459364865,12.1899200843125,32.7060901072192,"8065"
"8067",45.6713773373622,22.2654447735663,45.6894699315953,20.7187695711043,13.8876913798401,21.735432125529,30.0753985943945,0,34.9739309372854,44.1694469407611,40.1239136910646,49.7314134053243,52.3787576697865,51.9117583312506,43.9016364422928,16.8878378706523,34.7200349123104,10.2643314725889,38.9971516830303,29.7628770456531,23.9070470451554,17.8274211117497,39.003095852205,13.2823530573675,7.3132085804958,39.5378994958187,41.9610491275989,7.60290167398734,19.3657460836712,35.7445175909314,38.3174372401867,28.3453572038115,36.816182200864,39.1532723569758,28.9215278400333,36.2536078908083,17.6301206131909,38.8623449925107,27.8784246172287,49.1246119877526,6.80805312830583,23.7109051310437,44.1196559917675,13.5934560289667,14.4255635153297,49.6852568274583,41.924849491405,15.7058583858315,10.9466985870327,51.2497503249759,41.2245698280616,51.8618699084165,8.33299845183874,10.5076057224108,42.3618574208427,6.33605506611141,8.31547350907813,8.60240433106752,14.8608209132081,12.1788841413479,29.0136014336494,49.5601599516578,21.1857807470273,8.72948470395153,"8067"
"8081",11.4090715680535,15.3222239883013,11.0937613906153,15.0074147336174,45.9718886209294,56.5682463864407,7.06398312206718,34.9739309372854,0,79.1151126749694,5.97277189055926,14.9274322233697,17.7186892740081,17.1746276684075,9.15716515006416,19.0933695932763,2.55243610367545,26.1444002708701,4.9214663133963,5.5473751789073,58.8289091184441,17.3558510061154,5.21764116080245,47.7703865842222,40.0007483233469,5.12776824912448,7.21167517390838,27.7354895148056,54.3255443718326,70.6631670949213,4.70499718990622,7.34243972903332,2.65364334294188,5.31619056821704,6.46376867757179,2.6038152205823,17.5290408792169,5.35547452131001,7.63696216558195,14.4245438461442,29.2358054879028,15.9804372764283,9.30135036950014,21.9308837078439,24.8477352516776,15.0342952242188,7.42525801919179,19.5871274214466,30.1868095072801,16.4687761967168,6.92524600484945,17.1147806781599,26.8265702943953,25.0579955677957,7.77287919859686,28.9546982616341,27.0074394728111,31.9512251219653,20.6146225315421,46.9215785081165,6.02164738050623,14.8481518579544,15.0201021572394,36.2180453820442,"8081"
