,pct_lt_18,pct_65_and_over,pct_alcoholimpaired,hosp_pp_rate,pct_female,pct_free_or_reduced_lunch,pct_hispanic,pct_good_air,pop_dens,pct_long_commute_drives_alone,chronic_kidney_disease_pct,pct_nonhispanic_white,pct_physically_inactive,pct_rural,chronic_kidney_disease_std_spend,pct_severe_housing_cost_burden,pct_some_college,pct_unemployed,pct_uninsured,diabetes_pct,diabetes_std_spend,pct_lack_basic_literacy,average_daily_pm2.5,budget_air,budget_disease,budget_emergency,budget_environmental,budget_health_equity,budget_health_svcs,budget_laboratory_svcs,budget_planning,budget_prevention,budget_water,pct_food_insecure,diab_hosp_rate_adj,pct_limited_access,fips,county,state,graduation_rate,life_expectancy,mds_dos_pp_rate,mentally_unhealthy_days,inadequate_facilities,overobese_pct,mhp_rate,overcrowding,pcp_rate,preventable_hosp._rate,pct_adult_uninsured,sdoh_score_1,sdoh_score_2,sdoh_score_3,sdoh_score_4,sdoh_score_5,sdoh_score_6,teen_birth_rate,violent_crime_rate,ann_avg_job_growth_2004_2013,pct_staying_in_same_tract_as_adults_rp_gp_pall,race_estimate_total_american_indian_and_alaska_native_alone,race_estimate_total_asian_alone,race_estimate_total_black_or_african_american_alone,race_estimate_total_native_hawaiian_and_other_pacific_islander_alone,race_estimate_total_some_other_race_alone,race_estimate_total_two_or_more_races,race_estimate_total_white_alone,pct_only_english,median_income,gini_index_of_income_inequality_estimate_gini_index,association_rate,med_2br_rent_per_med_inc,walk_score,diabetes_incidence_2016,diabetes_prevalence_2016,obesity_prevalence_2016,diabetes_incidence_5_year_diff,diabetes_prevalence_5_year_diff,obesity_prevalence_5_year_diff
10,23.059906203,19.591186621,7.1428571429,8.888888888888889e-05,50.07521458300001,58.299798793,44.066896735,0.0,13.1,17.7,19.7118,52.535173878,15.3,62.535469871000004,17376.250173,13.286405631,58.627300613,4.334251607,12.177491103,20.6382,11615.19472,16.0,4.4,0.0,0.0,4.746844889792577,12.303947206417382,0.0,2.7552483855111896,13.331734003504305,2.1839786814288202,0.0,61.420857868997096,9.4,1503.09,5.3681933528,8105,Rio Grande County,CO,84.939759036,76.783408925,0.0,3.6495122138,1.0834236186,72.0,26.54632,3.4452871073,113.25028,4530.0,14.441501792,0.4129590869724036,0.8900457536763535,0.5996500377238025,0.8390371599804651,0.6117622357570981,0.22650457828101625,35.225048924,200.85582045,-3.879608600000001,29.26,2.3884514435695543,0.2274715660542432,0.594925634295713,0.20122484689413825,3.5258092738407703,1.4260717410323709,91.63604549431321,72.80521901211556,38534.0,0.4641,19.165432529,15.298946177401776,76.0,10.0,9.8,34.4,1.6,2.1,5.9
11,25.36585365900001,20.433604336,40.0,0.0005330490405117272,49.70189701899999,45.625,11.761517615,0.0,1.0,11.3,16.8905,85.040650407,22.5,100.0,21766.327885,8.146067415700001,59.8,1.7467248908000002,13.424657534000001,18.44201481481481,9485.4945455,11.0,5.8,0.0,0.0,4.79906479715606,5.032524085466493,0.0,0.0,60.032932523875544,3.9900314729419417,0.0,26.145447120559968,10.2,1252.94,9.8792927929,8017,Cheyenne County,CO,88.888888889,78.040394065,0.0,3.4460484085000003,1.0738255034,66.2,209.38368766666665,0.5369127517,54.11255,4205.0,14.44332999,0.6521026630714766,0.3237432359027053,0.4182594163465954,0.5973401459447084,0.5838317999638655,0.26597061291159824,25.74546230447407,80.14961261,-3.5851574999999998,26.49,0.18805829807240249,3.0559473436765403,0.0470145745181006,0.14104372355430184,0.09402914903620124,2.115655853314528,94.35825105782793,88.18369453044376,54907.0,0.4023,10.822510823,13.28792321561914,30.0,21.2,18.4,32.4,12.4,10.5,0.5999999999999979
12,14.920848771,17.295385652,28.571428571,0.0,34.489727181,68.09045226100001,32.586729539000004,0.0,4.3,20.1,23.9456,55.96160323300001,19.4,37.959686106,16118.344975999995,21.829268293000002,33.219678519,2.7012987013,12.458908613,23.1293,12732.27319,16.0,5.4,0.0,0.0,8.808586523251044,7.988317173948027,0.0,0.0,14.464927640979106,15.331227597303016,0.0,53.40694106451881,13.1,1930.26,12.101555187999999,8011,Bent County,CO,70.108695652,77.796382362,0.0,3.8031767695,0.6116207951,76.7,84.20344,3.3639143731,17.06193,6589.0,15.151515152,0.24241002904184844,0.6983205627970605,0.3386242891351573,0.8014724688474603,1.0,0.06389934943046803,28.540065862,133.48758565,-4.2666740999999995,26.72,0.9645194626248708,0.44781260764726144,6.062693765070617,0.0,1.3262142611091972,1.3089906992766105,89.88976920427145,86.25312835180551,32500.0,0.47,6.824773929400001,20.123076923076926,62.0,13.5,13.2,39.3,3.6,4.3,8.4
13,12.203098107,13.356282272,50.0,0.0,26.574870911999998,72.99771167,31.222030981,0.0,7.4,37.2,23.5294,54.337349398,17.2,100.0,16141.035069,17.652173913,33.720255369,3.0864197531,8.2534389329,30.8824,13005.336484,14.000000000000002,5.4,0.0,0.0,49.40288321579275,0.0,0.0,0.0,0.0,0.0,0.0,50.59711678420725,14.5,1690.88,4.8635991993,8025,Crowley County,CO,82.75862069,78.06036440000003,0.0,4.0030492081,1.6239316239,68.8,209.38368766666665,2.0512820513,17.56235,5123.0,9.794721407599999,0.3018155341140457,0.5591389735640877,0.3894256033575775,0.7423413856545449,0.41622224054894064,0.4360847292602461,50.874403816000004,65.18904824,-2.1783972,26.27,1.414581066376496,0.4715270221254987,4.298150163220892,0.0,1.7591585056220531,5.059847660500544,86.99673558215453,87.21889055472263,35292.0,0.4201,7.024938531799999,17.851071064263856,0.0,14.0,13.5,43.1,3.7,4.3,12.8
14,19.54523464,24.673439768,40.0,0.0,47.02467344,55.849056604,6.482825350700001,0.0,1.9,35.5,21.4286,87.76003870299999,16.9,100.0,13590.569457,7.5384615385,57.777777778,2.9876977152999995,10.911424904,19.5767,9688.6275,11.0,4.4,0.0,0.0,7.969321552423838,9.966445941463666,0.0,0.0,22.301196024272986,15.522411023765665,0.0,44.24062545807384,14.9,640.78,48.664563,8033,Dolores County,CO,81.818181818,78.076101014,0.0,4.0259160739,1.9858156028,58.4,48.37929000000001,3.2624113475,70.3505831147541,3391.0,12.357581069,0.6217545267330941,0.3950261560846696,0.3825971188643825,0.0,0.2176244555956696,0.09408814587705447,25.74546230447407,175.3507014,0.21739814,23.46,0.8640552995391706,0.0,0.0,0.0,0.0576036866359447,3.3410138248847936,95.73732718894009,97.6688583383144,40352.0,0.4477,4.8638132296,18.58643933386201,11.0,8.8,9.0,28.7,0.30000000000000104,0.9,2.6
15,11.608391608,23.356643357,0.0,0.0,42.937062937,60.0,12.167832168,93.75,1.8,13.2,16.8905,83.916083916,15.3,100.0,12635.224211,14.901960784000002,53.781512605,2.2304832714,9.9811676083,18.44201481481481,8942.975555600002,6.0,4.0,0.0,0.0,16.600281849328102,9.455451463481424,0.0,0.0,0.0,14.889164803914044,0.0,20.29431443440775,7.9,365.0,41.186526195999996,8111,San Juan County,CO,50.0,80.76581954577966,0.0,3.4436872932,1.4285714286000002,54.29999999999999,0.0,1.4285714286000002,144.09222,2986.8360655737706,10.792951542,0.463269349119196,0.8756549397886944,0.3141431867943067,0.38920636042397416,0.752464540786479,0.3276954097779504,25.74546230447407,71.83908046,-1.6191507,21.79000000000001,0.5272407732864675,0.0,0.0,0.0,2.2847100175746933,0.0,97.18804920913885,90.53803339517624,46397.0,0.4031,14.409221902,29.743302368687633,38.0,10.1,10.5,34.7,1.7,2.4,6.5
16,16.967509025,22.093862815999998,50.0,0.0,47.220216606,48.958333333,13.140794224,96.2,0.9,43.2,16.8905,84.0433213,17.6,100.0,20730.946667,9.8591549296,53.138075314,1.7653167186,15.033301618,18.44201481481481,16466.16,10.0,3.4,0.0,0.0,0.0,46.4278227436952,0.0,0.0,0.0,47.38024395593506,0.0,6.1919333003697465,11.1,789.75,8.056575582699999,8057,Jackson County,CO,100.0,80.76581954577966,0.0,3.5395855132,0.0,57.8,288.8086600000001,0.6504065041,73.69197,2986.8360655737706,16.306954435999998,0.5976668149181883,0.7539184853570017,0.4562287513692906,0.6077442692335113,0.7012272887126868,0.0,25.74546230447407,0.0,-3.8202655,11.72,0.3644314868804665,0.0,0.0,0.0,6.049562682215742,0.3644314868804665,93.22157434402331,83.71005455962587,45994.0,0.3843,22.107590273000003,19.359046832195503,39.0,15.5,14.3,39.0,8.0,7.0,10.1
17,19.892957648,15.11558946,30.573248408,1.4264602673757126e-05,50.07238877100001,33.581659531999996,11.445856688,55.07,115.4,26.3,17.0214,82.75519222300001,12.2,11.660381137,20281.254782,15.80903351,79.831207111,2.4333107789,7.2794932812,16.2404,14397.361634,7.000000000000001,6.6,3.4813317102918435,0.0,6.913043750603577,5.300351320913303,0.06224099424674369,2.508901128093316,2.6772039935899294,7.7292857836984545,4.302974867503351,57.37659988597822,12.4,1118.08,4.651516851,8069,Larimer County,CO,79.215456674,81.384181291,2.8529205347514254e-06,3.1829714935,1.0348409781,53.5,316.8825700000001,1.4943263544999998,87.35474,2572.0,8.2777705551,0.649645718553101,0.6992574449152661,0.5977647549456304,0.5778195452277958,0.5764888552381127,0.3623145029157197,12.407525354,201.12825097,0.541818,13.68,0.6435511940442812,2.05362322343614,0.9224233781301364,0.09033887653485448,1.8886565793290144,3.1537029875277964,91.24770376099777,91.01264933688358,64980.0,0.4503,9.23548426,18.16230526315789,23.0,5.6,5.6,22.1,-0.9,-0.4,0.30000000000000104
18,18.487394958,17.190354403,24.137931034,4.645113340765515e-05,44.240957252,47.070775483,16.085129704,0.0,12.4,16.9,21.0328,77.13737669,21.1,29.155841296,20702.401437,13.332482775999999,55.509745126999995,2.3454918398,10.678258561,23.1532,12565.515286,11.0,5.7,0.0,0.0918853520587448,5.5538160433272825,6.906066306594437,0.0,0.0,14.998611777724026,9.336948426519763,0.0,62.187151004501494,13.1,1634.36,6.6747155437,8075,Logan County,CO,87.38317757,78.544784083,0.0,3.3851634410000004,1.6321406152000002,61.6,274.02265,2.1845574388,77.55828000000002,3728.0,12.202568017,0.5954233697053537,0.3825665895288285,0.4082963629573673,0.5506062834749731,0.547677870848665,0.1866154292513168,25.888019266,301.13036248,-0.047606239,22.52,0.8681745487777016,0.9549920036554721,1.1606122915238748,0.0,0.6625542609092986,4.523646333104868,91.83002056202879,93.07551736059663,44876.0,0.4513,13.23053059,16.576358944647474,76.0,14.3,13.3,44.2,4.4,4.5,15.7
19,22.402448355,21.323641928,32.0,3.8229222417616025e-05,50.501147666,60.281065088999995,12.631981637,72.14,12.6,21.2,16.0197,72.34889058899999,18.0,67.182298806,14460.994099,12.292490119000002,60.457395795,4.0006154793,13.488000751,17.3211,11216.070377,11.0,5.1,1.772862142385513,0.0,3.589299622465349,8.097181934063324,0.0,12.788162950819139,0.0,4.630023763024755,0.0,60.917967791535986,14.4,933.27,7.4335716395,8083,Montezuma County,CO,74.349442379,78.389186329,0.0,4.2806337162,1.5362457993,66.6,133.89441000000002,3.1685069611000003,85.18834,2474.0,15.65941269,0.4820379428972735,0.6642675232624363,0.4983270884522238,0.5449186073676586,0.07385563233431007,0.2607796553147977,41.906958861999996,159.32125307,-0.15974713,23.46,11.897555296856813,0.10477299185098954,0.3841676367869615,0.12029491656965464,1.6375630578191698,2.8521536670547145,83.00349243306171,88.39256198347107,45645.0,0.4208,9.6299862958,18.611551495234973,81.0,15.0,14.2,33.3,7.7,7.6,8.4
20,17.585038283,13.581021715,53.84615384600001,0.0,46.391364378,28.871391076,10.330111711,100.0,5.7,28.8,8.9096,86.418978285,12.1,100.0,11217.40791,23.31382814900001,77.424547284,2.8534370947000003,11.46979003,18.44201481481481,9596.715,6.0,4.6,0.4935381854458567,0.0,5.290981780625256,3.1706187559429897,0.0,0.0,0.34411585894665725,6.458553965803436,0.0,74.46411421554542,12.9,398.5,1.948093739,8113,San Miguel County,CO,96.739130435,97.96523541100001,0.0,3.388843496,4.6827794562000005,31.4,301.24263,3.4441087613,74.84096,865.0,12.051702165999998,0.5243292996193502,0.5396631529090096,0.8235775142780509,0.6489959205802628,0.4783502122719423,0.29524614663250065,25.74546230447407,114.0034201,-0.81545031,13.170000000000002,0.4100461301896463,1.255766273705792,0.17939518195797027,0.0,0.7560225525371606,1.7042542286007174,95.69451563300873,89.41302599839184,62243.0,0.5286,9.9787950605,17.550429831466992,0.0,4.0,4.6,25.6,-3.2,-2.3,4.2
21,17.471394953,20.826909032,47.368421053,3.9867639437068924e-05,49.062728232,36.089698669,6.3417998864,0.0,41.9,54.7,16.2627,89.016473261,16.7,62.60385439,17646.859509,12.006861062999999,71.245583039,3.2374691865,7.6911035742,15.8412,12539.731873,6.0,5.0,0.0,0.0,5.566497066364216,3.082755248124714,0.0,0.0,17.678155913967835,12.439455963737528,0.0,60.835262074107284,10.7,840.4,1.7797098552,8119,Teller County,CO,76.495726496,80.62542801,3.9867639437068924e-05,3.1178702849,0.7306889353,53.0,142.01086999999995,1.388308977,58.22901,3049.0,8.4634456879,0.6525059962887494,0.3128710236300747,0.5009642352905013,0.6691486433285997,0.6859537997039002,0.28491417227754784,15.862524785,242.00111363,-0.98020714,10.94,0.3828516134460852,1.1106903950523792,0.6647313727964996,0.0,0.8246034751146452,2.5032605494551725,94.51386259413523,95.71785104426641,66809.0,0.4081,12.893565695,16.66916068194405,30.0,6.7,7.1,25.9,-1.1,-0.100000000000001,6.8
22,26.243176179000002,18.004962779,12.5,0.0001996007984031936,50.282878411999995,57.158836689,23.483870968,0.0,4.3,17.2,14.125,74.59057072,18.1,64.910883202,21439.481169,9.2119275825,62.782258065,1.6241704506,12.128003985,19.875,12232.0008,14.000000000000002,5.9,0.0,0.0,0.07473195019550627,0.0,0.0,0.0,70.2289948042861,0.0,0.0,6.9461454497318105,11.0,1427.99,6.7939646676,8125,Yuma County,CO,86.0,80.026341403,0.0,3.4566881061,0.1034928849,58.5,99.25558000000001,2.6908150065,39.5922,3596.0,14.345914254,0.5709727643230601,0.5054365902842295,0.4809731754017302,0.6388057166728836,0.665229180097048,0.14053288960828775,33.124440465999996,4.9002793159,-2.9859634,29.13,0.3165496092590761,0.0,1.4739341181125731,0.0,2.8291621327529928,1.8894054802651101,93.49094865961024,81.87861891486169,44668.0,0.444,17.816490151,17.250378257365448,48.0,11.5,11.6,34.3,3.8,4.5,4.6
23,19.415591261,13.711652827,27.450980391999998,1.5333754500456945e-05,49.658929535,27.830619704,13.938619719,60.5,405.6,27.7,13.9289,77.850263865,9.3,8.9130825924,21986.367027,17.786625896,82.36857294,2.4275897502,7.1760976348000005,13.8851,14493.608753,7.000000000000001,7.7,1.3651567289586255,0.026034333626536392,15.944834960451644,6.274803143955003,0.02267305816823669,0.04409383017659217,2.1939853577437005,6.372816092393952,0.2892708827440397,63.177952566724294,11.9,852.16,3.0818909238,8013,Boulder County,CO,87.785910339,82.85410883600001,1.5333754500456945e-05,3.0606339752,1.0774190915,46.0,655.1653600000002,1.8814022773,123.51579,2793.0,8.3392362366,0.6533602237954176,0.6825185407452578,0.6636141773500533,0.6116344686660098,0.5817843573533825,0.4344265618448087,8.6643685075,242.3764358,0.45500491,13.96,0.5309645118725179,4.515723746930067,0.8640011111742458,0.08554778996281352,2.4212234280988185,2.9398766344047327,88.64266277755682,83.88827149231203,75669.0,0.4792,9.4654062677,19.529383499187244,39.0,5.1,5.4,17.0,-0.800000000000001,-0.19999999999999896,0.30000000000000104
24,21.347788784000002,15.825598627,35.714285714,0.0,49.520318228,21.585109576999997,7.0899305826,0.0,12.5,70.4,17.4424,88.83082442899997,16.9,100.0,20520.241442,11.022988505999999,74.285113541,2.4354501047,7.371975239199999,16.3984,15687.578333,6.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,58.70374192663505,31.60863083199464,0.0,9.687627241370317,8.4,1034.19,7.4583149198,8039,Elbert County,CO,86.153846154,81.647748118,3.8048854729472636e-05,2.9285069260000003,0.8318478907,61.9,109.19585,2.2459893048,19.81689,3660.0,8.048213949400001,0.7971924646557844,0.07143684373974163,0.4752786209237815,0.6360969224890717,0.7567423303820539,0.158128672150168,7.893852872,4.2722262571,-0.15596558,14.98,0.7290351484543641,0.8430741660896836,0.6679428175783,0.02850975440882988,1.0630065572435141,2.598460473261923,94.0699710829634,95.87191030323622,92849.0,0.409,6.7377432523000005,12.482449784057989,8.0,6.6,6.7,32.7,0.5,0.8,10.4
25,18.872032589,23.697148476,39.130434783000005,6.895125146521409e-05,47.801657536,55.555555556,41.789577188,0.0,3.3,21.1,19.1286,53.090321673999995,23.0,40.794479912,18980.034109,15.881962865,57.770597738,4.0465190378,10.272536687999999,23.278,11320.04202,14.000000000000002,4.8,0.0,0.0,2.2350257259295985,9.527227277192988,0.0,4.092668707504696,3.260090888718264,7.469654868102893,0.0,68.63658302009716,8.3,2056.99,15.41721668,8071,Las Animas County,CO,85.620915033,75.437595914,0.0,3.6537155653,1.0300429185,72.9,147.49263,1.0128755365,70.9069,4698.0,11.83733727,0.4155339358254928,0.4019910770958829,0.6056488263696418,0.7470856622520284,0.5680803503341743,0.3220084816126725,39.93344426,146.89423615,-2.5530431,26.19,3.5898523072574378,0.8197300544131156,0.9045297152144725,0.14133276800226133,5.222245777683557,4.2187831248675005,85.10352625256165,83.62183754993342,40586.0,0.454,13.472310855999998,19.576570443009906,48.0,11.5,11.2,36.8,2.1,2.8,8.6
26,20.122610891,17.778579156,21.052631579,0.00017825311942958999,42.318788315999996,41.713483146,13.811756221,0.0,2.1,18.9,16.3728,77.87594662800001,19.4,100.0,19217.462258,10.696338837,22.86049238,2.1214642263,10.348583878,20.403,12515.719485,11.0,5.5,0.0,0.0,7.624293825732787,41.58162766595119,0.0,0.0,13.878109247685954,7.7397479937822915,0.0,27.736643111617088,12.3,1238.95,9.5222526074,8073,Lincoln County,CO,78.048780488,80.360177728,0.0,3.550934222,2.328358209,72.0,198.34115000000003,0.4776119403,17.721069999999994,4114.0,11.457131872,0.6165420906928987,0.4970752840573094,0.0,0.5391655085344448,0.4446648896748662,0.18561800083141355,21.233569262,99.791345369,-4.1920457,25.85,1.0326086956521736,0.16304347826086954,9.130434782608695,0.2536231884057972,0.4891304347826087,0.9963768115942028,87.93478260869566,91.42528294647995,44725.0,0.4427,12.404749247,18.41457099501543,11.0,14.2,13.5,38.3,3.3,3.6,8.7
